BHK,Rent,Size,Super Area,Carpet Area,Built Area,Mumbai,Chennai,Bangalore,Hyderabad,Delhi,Kolkata,Semi-Furnished,Unfurnished,Furnished,Bachelors/Family,Bachelors,Family,Bathroom
3,11.982929094215963,7.2115567333138015,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
2,9.472704636443673,6.907755278982137,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3
1,8.779557455883728,5.991464547107982,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,9.903487552536127,7.2078598714324755,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3
2,10.308952660644293,6.579251212010101,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,10.221941283654663,6.907755278982137,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2
2,9.104979856318357,5.075173815233827,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,9.546812608597396,4.31748811353631,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,10.819778284410283,7.9724660159745655,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4
3,11.097410021008562,7.003065458786462,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
4,12.611537753638338,7.882314918980268,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
3,12.429216196844383,7.3777589082278725,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3
1,8.699514748210191,5.991464547107982,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,12.611537753638338,7.110696122978827,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
3,10.085809109330082,7.090076835776092,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.546812608597396,7.1308988302963465,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
1,9.392661928770137,6.396929655216146,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1,9.615805480084347,6.802394763324311,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,9.047821442478408,6.309918278226516,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
2,9.392661928770137,6.620073206530356,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.903487552536127,7.313220387090301,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
3,9.615805480084347,6.975413927455952,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2
2,9.903487552536127,7.495541943884256,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
1,11.156250521031495,6.684611727667927,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1,8.779557455883728,6.396929655216146,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,8.411832675758411,4.0943445622221,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3,11.84939770159144,7.696212639346407,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3
1,10.126631103850338,6.46302945692067,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
5,12.793859310432293,7.539027055823995,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,4
3,10.714417768752456,7.426549072397305,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1,8.922658299524402,6.396929655216146,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
3,11.982929094215963,6.956545443151569,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3
2,10.043249494911286,7.003065458786462,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2
1,10.463074768634808,6.1092475827643655,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
1,9.615805480084347,6.208590026096629,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1,8.987196820661973,6.551080335043404,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,9.680344001221918,6.690842277418564,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2
4,11.225243392518447,7.696212639346407,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5
3,11.03488966402723,6.856461984594587,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
2,9.903487552536127,6.620073206530356,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3
3,9.798127036878302,7.118826249062078,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,10.085809109330082,7.007600613951853,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2
3,10.085809109330082,7.090076835776092,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4
4,10.308952660644293,7.3777589082278725,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2
2,9.798127036878302,6.907755278982137,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2
3,10.341742483467284,6.802394763324311,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2
1,8.779557455883728,6.745236349484363,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2,9.104979856318357,6.606650186198215,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2
2,10.596634733096073,6.6240652277998935,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,9.615805480084347,6.551080335043404,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,9.546812608597396,6.29156913955832,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
2,10.373491181781864,6.721425700790643,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
3,10.126631103850338,7.090076835776092,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3
3,12.611537753638338,7.3777589082278725,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5
3,10.714417768752456,6.892641641172089,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3
2,8.922658299524402,6.745236349484363,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
2,9.210340371976184,6.476972362889683,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,8.294049640102028,6.396929655216146,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,9.740968623038354,6.907755278982137,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2
3,11.918390573078392,7.24422751560335,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3
1,8.101677747454572,5.1647859739235145,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,11.461632170582678,6.620073206530356,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
1,8.987196820661973,6.363028103540465,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
1,9.472704636443673,6.551080335043404,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,11.082142548877775,6.396929655216146,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
3,8.85366542803745,6.802394763324311,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3
3,10.308952660644293,7.600902459542082,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2
3,12.043553716032399,7.3777589082278725,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,4
2,9.998797732340453,6.802394763324311,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2
2,9.392661928770137,6.802394763324311,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,9.903487552536127,7.003065458786462,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
4,11.77528972943772,8.375860015299594,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4
1,9.903487552536127,6.1092475827643655,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1,9.615805480084347,6.1092475827643655,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
3,10.126631103850338,7.585788821732034,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
2,9.615805480084347,6.887552571664617,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,9.392661928770137,5.991464547107982,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1,9.159047077588632,6.396929655216146,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
2,8.987196820661973,6.396929655216146,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,8.699514748210191,6.802394763324311,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1,8.987196820661973,5.703782474656201,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2,8.987196820661973,6.476972362889683,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,9.615805480084347,7.313220387090301,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3
2,9.392661928770137,6.659293919683638,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2
2,9.798127036878302,6.551080335043404,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.798127036878302,7.495541943884256,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.51044496442652,6.396929655216146,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2
2,8.85366542803745,6.1092475827643655,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
3,11.156250521031495,7.313220387090301,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3
2,8.987196820661973,6.131226489483141,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1,8.922658299524402,6.522092798170152,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1,8.612503371220562,3.912023005428146,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,11.407564949312402,6.802394763324311,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2
2,9.95227771670556,4.382026634673881,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2,9.210340371976184,6.620073206530356,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2
2,9.615805480084347,5.19295685089021,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,9.392661928770137,6.745236349484363,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.137769679141348,6.593044534142437,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1,8.242756345714477,6.214608098422191,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
3,10.126631103850338,7.3427791893318455,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
1,11.225243392518447,6.309918278226516,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1,9.798127036878302,5.953243334287785,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2,10.887436932884098,6.453624998892692,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,10.645424897265505,6.429719478039138,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2
1,8.779557455883728,5.703782474656201,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1,10.126631103850338,5.991464547107982,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2,9.903487552536127,6.907755278982137,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2
2,8.987196820661973,6.551080335043404,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
2,9.680344001221918,6.684611727667927,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,10.085809109330082,7.047517221357296,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.210340371976184,6.214608098422191,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
2,9.581903928408666,7.003065458786462,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1,9.104979856318357,6.309918278226516,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2,11.461632170582678,6.86171134048073,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2
2,9.615805480084347,7.047517221357296,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,9.210340371976184,6.907755278982137,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2
2,9.210340371976184,7.003065458786462,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
4,9.680344001221918,6.907755278982137,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
2,8.85366542803745,6.4457198193855785,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2,11.002099841204238,6.551080335043404,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
5,10.126631103850338,7.539027055823995,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2
1,10.308952660644293,5.886104031450156,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2,9.210340371976184,6.745236349484363,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2
2,9.305650551780507,6.856461984594587,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2
2,10.308952660644293,7.090076835776092,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
2,11.082142548877775,6.684611727667927,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
3,10.239959789157341,7.783224016336037,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1,8.987196820661973,6.253828811575473,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,10.203592144986466,6.802394763324311,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2
2,9.104979856318357,6.802394763324311,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
4,10.308952660644293,7.549609165154532,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3
2,11.512925464970229,6.802394763324311,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
2,10.126631103850338,7.047517221357296,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,9.210340371976184,6.856461984594587,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,8.517193191416238,6.309918278226516,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
4,11.695247021764184,8.242756345714477,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,4
3,12.468436909997665,7.557472901614746,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4
2,9.680344001221918,6.76849321164863,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
1,10.126631103850338,5.991464547107982,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
3,11.289781913656018,7.01211529430638,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
1,9.392661928770137,3.871201010907891,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2,9.615805480084347,6.907755278982137,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2
2,9.210340371976184,6.1092475827643655,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2
3,10.545341438708522,7.310550158534422,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2
3,9.392661928770137,7.003065458786462,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
2,10.621327345686446,6.659293919683638,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,9.047821442478408,6.684611727667927,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,9.615805480084347,6.396929655216146,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
2,8.85366542803745,6.551080335043404,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2
2,9.615805480084347,6.620073206530356,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
1,10.085809109330082,6.063785208687608,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
3,10.126631103850338,7.24422751560335,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,3
1,8.987196820661973,5.703782474656201,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3,11.77528972943772,6.842683282238422,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2
3,9.615805480084347,6.9985096422506015,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2
2,9.305650551780507,6.802394763324311,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,8.779557455883728,6.12029741895095,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1,8.987196820661973,6.214608098422191,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
2,9.305650551780507,6.551080335043404,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
3,9.998797732340453,7.600902459542082,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3
3,9.903487552536127,7.313220387090301,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2
3,10.46310334047155,7.555905093611346,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3
3,10.308952660644293,7.495541943884256,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3
2,9.472704636443673,6.476972362889683,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2
4,11.918390573078392,8.006367567650246,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4
2,9.615805480084347,6.907755278982137,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,11.608235644774552,7.2078598714324755,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4
2,10.126631103850338,7.003065458786462,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
3,10.043249494911286,6.802394763324311,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
2,11.225243392518447,6.579251212010101,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
5,10.819778284410283,8.101677747454572,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5
3,10.645424897265505,7.890208213109961,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3
1,8.987196820661973,6.396929655216146,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,10.915088464214607,6.856461984594587,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3
3,11.127262984158243,7.138866999945524,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3
2,9.769956159911606,7.047517221357296,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2
2,10.043249494911286,7.003065458786462,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
4,12.429216196844383,7.600902459542082,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,4
2,9.798127036878302,6.802394763324311,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
1,9.305650551780507,6.1092475827643655,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,10.373491181781864,6.214608098422191,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2
2,9.392661928770137,6.396929655216146,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,8.160518247477505,5.521460917862246,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
2,9.546812608597396,6.956545443151569,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2
3,12.100712129872347,7.081708586105575,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
2,11.512925464970229,6.684611727667927,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
3,10.275051108968611,7.110696122978827,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3
2,9.740968623038354,6.802394763324311,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2
2,9.51044496442652,6.856461984594587,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,10.714417768752456,7.313220387090301,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,3
2,9.472704636443673,7.170119543449628,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2
2,9.392661928770137,6.733401891837359,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,10.085809109330082,7.003065458786462,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
1,11.350406535472453,6.476972362889683,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
2,8.85366542803745,6.1092475827643655,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2
3,9.680344001221918,7.258412150595307,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,9.615805480084347,7.313220387090301,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3
2,9.047821442478408,6.802394763324311,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
4,12.84792653170257,7.937374696163295,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4
3,9.615805480084347,5.41610040220442,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3
3,10.46310334047155,7.313220387090301,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3
3,12.506177237980511,7.444248649496705,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
2,8.575462099540212,6.476972362889683,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
3,10.239959789157341,7.3777589082278725,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
2,9.104979856318357,7.003065458786462,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,9.047821442478408,4.867534450455582,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,10.043249494911286,7.1308988302963465,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2
3,10.126631103850338,7.003065458786462,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3
2,9.472704636443673,7.2078598714324755,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
1,9.047821442478408,6.272877006546167,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,8.85366542803745,3.912023005428146,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
3,10.596634733096073,7.1308988302963465,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3
3,10.714417768752456,7.27931883541462,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
4,13.997832114758229,8.517193191416238,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4
1,9.210340371976184,6.214608098422191,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,11.002099841204238,6.78897174299217,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
3,10.46310334047155,7.551186867296149,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3
1,10.126631103850338,6.040254711277414,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
2,9.392661928770137,6.4457198193855785,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2
2,9.903487552536127,6.802394763324311,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
2,9.581903928408666,6.745236349484363,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
3,9.615805480084347,7.003065458786462,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2
2,11.082142548877775,6.551080335043404,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
2,8.85366542803745,6.745236349484363,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,9.546812608597396,6.371611847231857,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2,9.680344001221918,6.309918278226516,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2
2,9.472704636443673,7.07326971745971,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2
1,8.922658299524402,6.396929655216146,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3,9.903487552536127,7.313220387090301,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
2,9.392661928770137,6.887552571664617,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,8.987196820661973,6.309918278226516,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1,9.615805480084347,5.298317366548036,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1,8.517193191416238,2.995732273553991,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
6,9.903487552536127,7.783224016336037,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4
3,10.239959789157341,7.3777589082278725,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
1,8.922658299524402,5.0106352940962555,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,11.127262984158243,7.27931883541462,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3
2,9.615805480084347,6.396929655216146,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
1,9.104979856318357,6.620073206530356,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2,9.392661928770137,7.170119543449628,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1,9.104979856318357,5.991464547107982,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,9.903487552536127,7.24422751560335,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3
2,9.104979856318357,6.354370040797351,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,10.043249494911286,6.856461984594587,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2
3,9.615805480084347,7.259819610363186,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
3,11.156250521031495,7.170119543449628,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3
1,8.922658299524402,6.1092475827643655,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1,8.699514748210191,5.703782474656201,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1,9.998797732340453,5.932245187448011,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2
4,11.225243392518447,7.600902459542082,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3
4,10.46310334047155,5.703782474656201,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3
1,10.308919326755392,6.07073772800249,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
1,10.165851817003619,6.47543271670409,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2,9.159047077588632,6.476972362889683,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2
1,9.546812608597396,6.075346031088684,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,10.915088464214607,6.47543271670409,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2
2,9.104979856318357,6.684611727667927,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,11.918390573078392,6.907755278982137,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
3,10.46310334047155,8.022896869601457,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
4,11.608235644774552,8.006367567650246,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,5
1,8.699514748210191,6.234410725718371,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,10.819778284410283,6.709304340258298,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
3,11.512925464970229,7.170119543449628,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3
3,10.596634733096073,7.29505641646263,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
3,9.615805480084347,4.605170185988092,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
1,8.699514748210191,5.703782474656201,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,9.798127036878302,6.907755278982137,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2
2,9.104979856318357,6.856461984594587,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
1,8.411832675758411,6.396929655216146,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,9.740968623038354,6.620073206530356,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2
2,10.714417768752456,6.620073206530356,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
2,9.711115659888671,7.090076835776092,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,10.46310334047155,6.907755278982137,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2
1,9.798127036878302,6.396929655216146,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
2,9.740968623038354,6.733401891837359,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
2,9.392661928770137,6.551080335043404,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
4,9.798127036878302,7.090076835776092,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
